date,station,time_window,NOX,CO,PM10,PM2.5,O3,NO,NO2,SO2,cluster
2023-04-19 13:00:00,CENTRO,midday,23.3,3.63,86.0,45.08,49.0,5.6,17.5,3.9,0
2023-04-19 14:00:00,CENTRO,midday,13.6,3.57,78.0,48.01,57.0,3.1,10.2,4.0,1
2023-04-19 15:00:00,CENTRO,midday,13.0,3.54,68.0,38.99,45.0,3.7,9.1,3.4,1
2023-04-20 10:00:00,CENTRO,midday,35.0,3.83,61.0,29.45,13.0,13.5,21.4,2.9,0
2023-04-20 11:00:00,CENTRO,midday,36.4,3.81,71.0,31.89,18.0,14.2,22.0,2.8,0
2023-04-20 12:00:00,CENTRO,midday,21.6,3.72,80.0,41.17,35.0,5.5,15.8,2.8,0
2023-04-20 13:00:00,CENTRO,midday,19.1,3.66,68.0,40.92,51.0,4.3,14.6,2.839999449276332,1
2023-04-20 14:00:00,CENTRO,midday,15.1,3.63,76.0,42.33,62.0,3.1,11.7,2.9,1
2023-04-20 15:00:00,CENTRO,midday,13.2,3.63,78.0,43.88,67.0,2.8,10.2,2.8,1
2023-04-21 10:00:00,CENTRO,midday,45.7,4.04,138.0,53.58,24.0,13.9,31.6,3.0,0
2023-04-21 11:00:00,CENTRO,midday,22.6,3.77,131.0,56.4,41.0,5.8,16.6,3.1,0
2023-04-21 12:00:00,CENTRO,midday,14.0,3.65,88.0,51.97,55.0,3.4,10.4,3.2,1
2023-04-21 13:00:00,CENTRO,midday,13.5,3.51,82.0,39.58,51.0,3.1,10.2,3.6,1
2023-04-21 14:00:00,CENTRO,midday,9.2,3.39,63.0,36.3,48.0,3.0,6.0,3.9,1
2023-04-21 15:00:00,CENTRO,midday,11.4,3.38,58.0,27.66,45.0,3.4,7.7,3.6,1
2023-04-24 10:00:00,CENTRO,midday,26.8,4.48,31.0,22.0,16.0,9.3,17.2,3.0,3
2023-04-24 11:00:00,CENTRO,midday,29.9,3.79,32.0,18.0,16.0,9.7,19.9,3.0,3
2023-04-24 12:00:00,CENTRO,midday,32.2,2.34,40.0,31.0,17.0,11.1,20.9,3.160001439759225,3
2023-04-24 13:00:00,CENTRO,midday,29.5,0.57,53.0,35.0,22.0,9.2,20.0,3.4,3
2023-04-24 14:00:00,CENTRO,midday,31.5,0.7,51.0,36.0,19.0,8.1,23.2,3.3,3
2023-04-24 15:00:00,CENTRO,midday,18.4,0.55,52.0,34.0,27.0,4.1,14.1,3.2,3
2023-04-25 10:00:00,CENTRO,midday,40.5,0.85,64.0,39.5,10.0,17.5,22.8,3.6,0
2023-04-25 11:00:00,CENTRO,midday,18.1,0.5,64.0,36.65,24.0,6.7,11.2,3.8,3
2023-04-25 12:00:00,CENTRO,midday,18.3,0.55,47.0,19.23,32.0,6.0,12.1,3.5,3
2023-04-25 13:00:00,CENTRO,midday,27.8,0.73,46.0,18.54,44.0,6.8,20.8,3.5,3
2023-04-25 14:00:00,CENTRO,midday,23.9,0.7,65.0,34.51,55.0,5.0,18.6,3.6,1
2023-04-25 15:00:00,CENTRO,midday,15.8,0.6,65.0,38.98,53.0,3.7,11.9,3.4,1
2023-04-26 10:00:00,CENTRO,midday,36.4,0.89,66.0,26.47,18.0,14.2,22.0,3.0,3
2023-04-26 11:00:00,CENTRO,midday,30.3,0.86,85.0,29.7,28.0,9.7,20.3,3.2,3
2023-04-26 12:00:00,CENTRO,midday,23.8,0.76,97.0,36.71,39.0,5.9,17.7,3.3,1
2023-04-26 13:00:00,CENTRO,midday,36.2,0.77,89.0,32.31,40.0,8.2,27.8,3.7,1
2023-04-26 14:00:00,CENTRO,midday,32.4,0.74,105.0,37.21,55.0,5.9,26.2,5.2,2
2023-04-26 15:00:00,CENTRO,midday,24.2,0.71,95.0,36.98,62.0,4.1,19.9,4.9,2
2023-04-27 10:00:00,CENTRO,midday,22.8,0.89,128.0,57.48,29.0,7.1,15.4,3.2,1
2023-04-27 11:00:00,CENTRO,midday,12.6,0.58,90.0,39.75,33.0,4.4,8.0,3.3,5
2023-04-27 12:00:00,CENTRO,midday,10.9,0.47,74.0,24.75,38.0,3.9,6.8,3.8,5
2023-04-27 13:00:00,CENTRO,midday,10.5,0.46,77.0,22.53,41.0,3.2,7.0,3.8,5
2023-04-27 14:00:00,CENTRO,midday,12.8,0.5,67.0,21.41,42.0,3.3,9.3,3.7,4
2023-04-27 15:00:00,CENTRO,midday,12.7,0.48,59.0,20.46,42.0,3.2,9.2,3.6,4
2023-04-28 10:00:00,CENTRO,midday,51.8,1.74,95.0,31.09,23.0,17.9,33.7,3.3,0
2023-04-28 11:00:00,CENTRO,midday,49.0,1.1,99.0,41.57,31.0,14.3,34.5,3.7,0
2023-04-28 12:00:00,CENTRO,midday,46.5,0.98,110.0,44.32,38.0,11.6,34.7,4.5,0
2023-04-28 13:00:00,CENTRO,midday,36.9,0.81,106.0,40.92,51.0,7.4,29.3,5.6,2
2023-04-28 14:00:00,CENTRO,midday,21.7,0.76,86.0,36.47,75.0,3.6,17.9,5.2,2
2023-04-28 15:00:00,CENTRO,midday,20.7,0.85,79.0,31.99,62.0,2.5,18.0,3.9,1
2023-05-01 10:00:00,CENTRO,midday,31.3,0.67,77.0,23.17,36.0,8.5,22.6,6.4,2
2023-05-01 11:00:00,CENTRO,midday,53.6,0.77,68.0,29.71,32.0,17.1,36.2,11.8,0
2023-05-01 12:00:00,CENTRO,midday,40.9,0.68,77.0,32.01,51.0,9.6,31.1,11.1,2
2023-05-01 13:00:00,CENTRO,midday,21.9,0.63,74.0,26.04,84.0,3.7,18.0,6.4,2
2023-05-01 14:00:00,CENTRO,midday,16.8,0.68,69.0,26.32,98.0,2.7,13.8,5.2,1
2023-05-01 15:00:00,CENTRO,midday,13.0,0.57,69.0,21.44,80.0,2.7,10.0,4.2,1
2023-05-02 10:00:00,CENTRO,midday,33.0,0.99,84.0,42.74,16.0,12.0,20.8,3.7,0
2023-05-02 11:00:00,CENTRO,midday,29.9,0.88,86.0,45.5,22.0,10.7,18.9,3.9,0
2023-05-02 12:00:00,CENTRO,midday,23.4,0.76,97.0,42.41,33.0,6.8,16.3,3.8,2
2023-05-02 13:00:00,CENTRO,midday,22.4,0.71,89.0,40.82,45.0,5.2,16.9,4.2,1
2023-05-02 14:00:00,CENTRO,midday,19.1,0.69,79.0,40.25,47.0,5.0,14.0,4.1,1
2023-05-02 15:00:00,CENTRO,midday,14.3,0.69,68.0,31.89,54.0,3.4,10.6,3.7,1
2023-05-03 10:00:00,CENTRO,midday,20.1,0.83,48.0,22.8,17.0,7.0,12.8,3.0,3
2023-05-03 11:00:00,CENTRO,midday,18.5,0.8,46.0,18.54,23.0,7.2,11.1,2.960001341609529,3
2023-05-03 12:00:00,CENTRO,midday,14.3,0.75,61.0,26.25,29.0,5.2,8.8,2.9,5
2023-05-03 13:00:00,CENTRO,midday,11.9,0.69,56.0,25.88,28.0,4.3,7.3,2.9,5
2023-05-03 14:00:00,CENTRO,midday,11.1,0.67,56.0,22.85,28.0,4.1,6.7,3.0,5
2023-05-03 15:00:00,CENTRO,midday,8.0,0.6,57.0,28.44,31.0,3.0,4.7,2.9,5
2023-05-04 10:00:00,CENTRO,midday,45.5,1.2,83.0,45.43,9.0,19.9,25.4,3.1,0
2023-05-04 11:00:00,CENTRO,midday,40.2,1.13,108.0,52.02,14.0,14.9,25.2,3.2,0
2023-05-04 12:00:00,CENTRO,midday,27.8,1.06,98.20018877804372,55.12,28.0,7.2,20.3,3.1,1
2023-05-04 13:00:00,CENTRO,midday,19.6,0.9,96.0,57.17,34.0,4.9,14.4,3.0,1
2023-05-04 14:00:00,CENTRO,midday,24.4,0.89,83.0,51.05,43.0,5.2,19.0,3.0,1
2023-05-04 15:00:00,CENTRO,midday,15.7,0.87,92.0,56.75,53.0,3.1,12.4,2.974999324377336,1
2023-05-05 10:00:00,CENTRO,midday,35.0,0.89,77.0,46.21,22.0,9.4,25.3,3.1,3
2023-05-05 11:00:00,CENTRO,midday,27.9,0.96,67.0,40.99,34.0,7.1,20.5,3.2,3
2023-05-05 12:00:00,CENTRO,midday,21.6,0.88,73.0,42.38,50.0,4.6,16.7,3.1,1
2023-05-05 13:00:00,CENTRO,midday,16.3,0.85,72.0,44.19,61.0,3.2,13.0,3.1,1
2023-05-05 14:00:00,CENTRO,midday,14.3,0.83,76.0,45.74,46.0,3.0,11.1,3.0,1
2023-05-05 15:00:00,CENTRO,midday,14.6,0.76,66.0,40.57,39.0,3.2,11.2,3.0,1
2023-05-08 10:00:00,CENTRO,midday,23.0,0.93,68.0,39.39,13.0,7.3,15.4,3.0,3
2023-05-08 11:00:00,CENTRO,midday,38.9,1.1,69.0,38.0,13.0,14.1,24.5,3.1,0
2023-05-08 12:00:00,CENTRO,midday,47.5,1.2,90.0,44.72,19.0,16.6,30.7,3.2,0
2023-05-08 13:00:00,CENTRO,midday,25.3,1.01,100.0,49.1,41.0,6.5,18.6,3.1,1
2023-05-08 14:00:00,CENTRO,midday,18.5,0.85,85.0,48.35,45.0,4.7,13.5,3.2,1
2023-05-08 15:00:00,CENTRO,midday,23.8,0.85,74.0,44.26,57.0,4.4,19.1,3.4,1
2023-05-09 10:00:00,CENTRO,midday,27.1,0.94,48.0,25.94,25.0,9.7,17.1,3.420000724382843,3
2023-05-09 11:00:00,CENTRO,midday,43.6,1.09,49.0,29.53,23.0,14.5,28.9,3.6,3
2023-05-09 12:00:00,CENTRO,midday,33.6,0.93,95.0,43.28,38.0,9.6,23.7,3.8,3
2023-05-09 13:00:00,CENTRO,midday,17.3,1.01,78.0,47.99,75.0,3.0,14.0,3.8,1
2023-05-09 14:00:00,CENTRO,midday,16.3,0.89,97.0,61.68,67.0,3.2,12.9,4.1,1
2023-05-09 15:00:00,CENTRO,midday,12.4,0.81,69.0,53.66,52.0,2.9,9.3,3.8,1
2023-05-10 10:00:00,CENTRO,midday,33.9,1.06,83.0,31.31,27.0,11.4,22.3,3.8,2
2023-05-10 11:00:00,CENTRO,midday,26.4,0.99,78.0,29.32,40.0,7.0,19.2,4.3,2
2023-05-10 12:00:00,CENTRO,midday,23.4,0.86,66.0,28.86,50.0,4.9,18.2,4.1,2
2023-05-10 13:00:00,CENTRO,midday,20.7,0.84,78.0,29.83,55.0,3.5,17.0,4.2,1
2023-05-10 14:00:00,CENTRO,midday,17.4,0.87,65.0,25.75,63.0,3.1,14.0,3.7,1
2023-05-10 15:00:00,CENTRO,midday,18.9,0.98,59.0,24.0,58.0,2.6,16.1,3.4,1
2023-05-11 10:00:00,CENTRO,midday,30.6,1.07,81.0,40.14,26.0,9.9,20.3,3.7,3
2023-05-11 11:00:00,CENTRO,midday,35.2,1.21,88.0,48.33,38.0,8.8,26.3,3.6,3
2023-05-11 12:00:00,CENTRO,midday,35.8,1.08,106.0,53.68,51.0,7.0,28.6,3.6,2
2023-05-11 13:00:00,CENTRO,midday,27.5,1.01,112.0,57.67,80.0,4.2,23.1,4.1,2
2023-05-11 14:00:00,CENTRO,midday,20.4,1.01,105.0,55.95,101.0,2.9,17.3,3.9,1
2023-05-11 15:00:00,CENTRO,midday,16.9,1.04,96.0,54.21,99.0,2.6,14.1,3.8,1
2023-05-12 10:00:00,CENTRO,midday,18.0,1.0,86.0,58.0,18.0,6.1,11.7,3.1,1
2023-05-12 11:00:00,CENTRO,midday,17.2,1.01,83.0,59.0,20.0,6.4,10.6,3.0,1
2023-05-12 12:00:00,CENTRO,midday,13.0,0.97,79.0,53.0,28.0,4.5,8.3,3.0,1
2023-05-12 13:00:00,CENTRO,midday,11.0,0.94,78.0,52.0,33.0,3.2,7.6,3.0,1
2023-05-12 14:00:00,CENTRO,midday,13.5,0.99,69.0,54.09,31.0,3.0,10.2,3.0,1
2023-05-12 15:00:00,CENTRO,midday,13.9,0.98,72.0,53.78,29.0,2.7,11.0,3.0,1
2023-05-15 10:00:00,CENTRO,midday,37.2,1.1,56.0,24.4,34.0,10.3,26.7,3.9,2
2023-05-15 11:00:00,CENTRO,midday,30.7,0.9,74.0,32.08,45.0,7.3,23.2,4.1,1
2023-05-15 12:00:00,CENTRO,midday,30.1,0.91,57.0,24.8,65.0,5.3,24.6,4.6,2
2023-05-15 13:00:00,CENTRO,midday,24.6,0.84,58.0,27.65,65.0,4.6,19.9,5.6,2
2023-05-15 14:00:00,CENTRO,midday,12.5,0.79,49.0,24.61,63.0,3.0,9.2,5.0,1
2023-05-15 15:00:00,CENTRO,midday,10.9,0.75,36.0,16.45,60.0,2.9,7.7,4.1,4
2023-05-16 10:00:00,CENTRO,midday,53.4,1.17,69.0,27.7,17.0,20.7,32.5,4.0,0
2023-05-16 11:00:00,CENTRO,midday,48.8,1.1,85.0,33.7,21.0,18.2,30.3,3.9,0
2023-05-16 12:00:00,CENTRO,midday,36.6,1.02,87.0,42.43,36.0,10.4,26.1,4.0,3
2023-05-16 13:00:00,CENTRO,midday,29.5,0.91,77.0,42.25,51.0,6.2,23.0,4.2,1
2023-05-16 14:00:00,CENTRO,midday,21.7,0.87,65.0,35.09,61.0,4.3,17.2,4.6,1
2023-05-16 15:00:00,CENTRO,midday,19.3,0.83,55.0,26.65,59.0,4.1,15.1,4.4,1
2023-05-17 10:00:00,CENTRO,midday,34.6,1.12,89.0,37.79,32.0,9.5,24.9,4.1,0
2023-05-17 11:00:00,CENTRO,midday,38.9,1.16,83.0,34.17,41.0,9.0,29.7,4.4,2
2023-05-17 12:00:00,CENTRO,midday,38.5,1.12,103.0,36.73,53.0,7.1,31.2,5.1,2
2023-05-17 13:00:00,CENTRO,midday,22.2,1.0,98.0,41.78,78.0,3.5,18.5,5.1,2
2023-05-17 14:00:00,CENTRO,midday,16.4,0.94,90.0,36.2,90.0,2.8,13.4,4.4,2
2023-05-17 15:00:00,CENTRO,midday,15.3,0.88,69.0,30.67,87.0,2.8,12.2,4.2,1
2023-05-18 10:00:00,CENTRO,midday,49.7,1.37,115.0,37.55,23.0,16.8,32.7,3.7,0
2023-05-18 11:00:00,CENTRO,midday,55.2,1.07,106.0,38.57,28.0,17.3,37.6,4.3,0
2023-05-18 12:00:00,CENTRO,midday,27.6,0.95,80.0,33.53,52.0,6.6,20.8,5.3,1
2023-05-18 13:00:00,CENTRO,midday,14.1,0.85,64.0,25.96,55.0,3.1,10.7,4.7,1
2023-05-18 14:00:00,CENTRO,midday,17.7,0.93,48.0,19.73,46.0,2.6,14.9,4.2,1
2023-05-18 15:00:00,CENTRO,midday,15.5,0.92,47.0,20.73,45.0,2.9,12.3,3.6,1
2023-05-19 10:00:00,CENTRO,midday,47.8,1.47,83.0,34.85,31.0,12.4,35.1,3.8,0
2023-05-19 11:00:00,CENTRO,midday,50.8,1.47,100.0,41.88,37.0,12.6,38.0,4.4,0
2023-05-19 12:00:00,CENTRO,midday,33.9,1.16,110.0,54.38,61.0,5.7,28.0,4.8,2
2023-05-19 13:00:00,CENTRO,midday,29.4,1.04,83.0,45.26,71.0,4.8,24.4,4.5,2
2023-05-19 14:00:00,CENTRO,midday,23.1,0.99,71.0,40.7,78.0,3.5,19.4,4.6,2
2023-05-19 15:00:00,CENTRO,midday,19.3,0.93,58.0,35.19,60.0,3.8,15.3,4.6,1
2023-05-22 10:00:00,CENTRO,midday,32.2,0.46,80.0,38.1,30.00009789403426,13.9,18.6,1.9,3
2023-05-22 11:00:00,CENTRO,midday,31.7,0.83,83.0,40.64,66.49996990261845,6.0,25.5,3.5,1
2023-05-22 12:00:00,CENTRO,midday,22.6,0.77,60.0,35.35,86.0,3.3,19.1,4.0,2
2023-05-22 13:00:00,CENTRO,midday,15.0,0.72,59.0,43.29,81.0,2.6,12.2,3.4,1
2023-05-22 14:00:00,CENTRO,midday,11.4,0.67,50.0,36.22,58.0,3.0,8.2,2.8,1
2023-05-22 15:00:00,CENTRO,midday,10.4,0.67,35.0,28.58,48.0,3.1,7.1,2.6,4
2023-05-23 10:00:00,CENTRO,midday,59.1,1.25,103.0,48.27,20.0,28.3,30.5,2.4,0
2023-05-23 11:00:00,CENTRO,midday,38.3,1.14,82.0,38.13,38.0,11.9,26.2,2.3,3
2023-05-23 12:00:00,CENTRO,midday,14.9,0.94,60.0,28.46,63.0,3.4,11.3,2.4,1
2023-05-23 13:00:00,CENTRO,midday,12.1,0.88,45.0,19.11,62.0,3.1,8.8,2.5,1
2023-05-23 14:00:00,CENTRO,midday,12.1,0.89,45.0,17.7,62.0,3.0,8.8,2.5,1
2023-05-23 15:00:00,CENTRO,midday,9.8,0.86,44.0,19.24,59.0,2.6,7.0,2.5,1
2023-05-24 10:00:00,CENTRO,midday,57.0,1.5,68.0,29.22,19.0,24.7,32.1,2.7,0
2023-05-24 11:00:00,CENTRO,midday,28.5,1.06,106.0,38.57,53.0,5.6,22.7,2.5,1
2023-05-24 12:00:00,CENTRO,midday,14.0,1.03,67.0,40.21,52.0,3.3,10.6,2.4,1
2023-05-24 13:00:00,CENTRO,midday,11.6,0.99,52.0,34.0,45.0,3.5,7.9,2.4,4
2023-05-24 14:00:00,CENTRO,midday,11.6,1.0,47.0,30.33,39.0,3.8,7.6,2.4,4
2023-05-24 15:00:00,CENTRO,midday,10.2,0.99,41.0,22.09,37.0,3.3,6.6,2.3,1
2023-05-25 10:00:00,CENTRO,midday,34.1,1.21,48.0,23.23,21.0,16.6,17.2,2.2,3
2023-05-25 11:00:00,CENTRO,midday,24.4,1.14,54.0,23.66,29.0,10.5,13.6,2.3,3
2023-05-25 12:00:00,CENTRO,midday,14.2,1.1,47.0,19.74,36.0,4.8,9.1,2.4,4
2023-05-25 13:00:00,CENTRO,midday,11.4,1.09,43.0,17.67,36.0,3.7,7.5,2.3,1
2023-05-25 14:00:00,CENTRO,midday,12.2,1.12,42.0,17.16,34.0,4.1,7.9,2.3,1
2023-05-25 15:00:00,CENTRO,midday,10.3,1.09,43.0,18.93,31.0,4.0,6.1,2.3,1
2023-05-26 10:00:00,CENTRO,midday,27.7,1.06,55.0,28.58,19.0,15.0,12.5,2.5,3
2023-05-26 11:00:00,CENTRO,midday,19.9,1.01,35.0,18.68,29.0,8.7,10.9,2.5,3
2023-05-26 12:00:00,CENTRO,midday,11.1,0.97,36.0,15.47,34.0,4.5,6.4,2.6,4
2023-05-26 13:00:00,CENTRO,midday,9.9,0.93,35.0,12.06,36.0,4.1,5.6,2.5,4
2023-05-26 14:00:00,CENTRO,midday,9.9,0.96,31.0,11.67,36.0,3.7,5.9,2.4,4
2023-05-26 15:00:00,CENTRO,midday,8.5,0.93,31.0,12.3,37.0,3.3,4.9,2.4,4
2023-05-29 10:00:00,CENTRO,midday,27.6,1.26,57.0,16.4,35.0,8.6,18.8,3.0,2
2023-05-29 11:00:00,CENTRO,midday,33.2,1.36,44.0,14.22,39.0,10.3,22.7,3.0,2
2023-05-29 12:00:00,CENTRO,midday,20.6,1.13,57.0,19.65,51.0,5.5,14.9,3.2,1
2023-05-29 13:00:00,CENTRO,midday,17.2,1.14,45.0,15.42,67.0,3.9,13.1,2.9,1
2023-05-29 14:00:00,CENTRO,midday,13.2,1.13,45.0,15.94,83.0,2.8,10.2,2.7,1
2023-05-29 15:00:00,CENTRO,midday,11.8,1.13,44.0,15.27,84.0,2.6,9.0,2.5,1
2023-05-30 10:00:00,CENTRO,midday,45.0,1.56,88.0,36.12,37.0,13.8,31.0,2.6,3
2023-05-30 11:00:00,CENTRO,midday,40.4,1.7,84.0,40.21,55.0,9.2,31.0,2.9,0
2023-05-30 12:00:00,CENTRO,midday,24.3,1.36,89.0,43.02,64.0,5.2,18.9,2.9,2
2023-05-30 13:00:00,CENTRO,midday,15.4,1.11,71.0,27.71,69.0,3.6,11.5,3.0,1
2023-05-30 14:00:00,CENTRO,midday,14.1,1.04,57.0,19.71,77.0,3.1,10.7,3.2,1
2023-05-30 15:00:00,CENTRO,midday,15.8,1.04,49.0,18.59,76.0,3.5,12.1,2.9,1
2023-05-31 10:00:00,CENTRO,midday,37.9,1.49,86.0,41.39,27.0,14.0,23.6,2.3,3
2023-05-31 11:00:00,CENTRO,midday,38.5,1.47,86.0,34.26,39.0,11.5,26.8,2.3,3
2023-05-31 12:00:00,CENTRO,midday,20.4,1.26,90.0,38.92,59.0,5.0,15.1,2.4,1
2023-05-31 13:00:00,CENTRO,midday,11.5,1.13,66.0,30.8,55.0,3.4,7.9,2.5,1
2023-05-31 14:00:00,CENTRO,midday,9.3,1.11,46.0,18.75,52.0,3.0,6.1,2.5,1
2023-05-31 15:00:00,CENTRO,midday,8.4,1.07,41.0,15.91,49.0,2.9,5.3,2.5,1
2023-06-01 10:00:00,CENTRO,midday,26.8,1.35,59.0,18.45,20.0,11.8,14.8,2.3,3
2023-06-01 11:00:00,CENTRO,midday,15.8,1.25,41.0,16.44,29.0,6.2,9.3,2.3,1
2023-06-01 12:00:00,CENTRO,midday,12.6,1.23,39.0,14.44,37.0,4.4,8.0,2.3,1
2023-06-01 13:00:00,CENTRO,midday,10.8,1.2,42.0,14.25,38.0,3.8,6.7,2.2,1
2023-06-01 14:00:00,CENTRO,midday,10.3,1.18,39.0,15.59,38.0,3.5,6.5,2.2,1
2023-06-01 15:00:00,CENTRO,midday,9.0,1.15,46.0,16.48,37.0,3.1,5.7,2.2,1
2023-06-02 10:00:00,CENTRO,midday,17.5,1.28,25.0,6.31,16.0,8.3,9.0,2.4,4
2023-06-02 11:00:00,CENTRO,midday,16.5,1.29,31.0,7.08,21.0,7.9,8.4,2.3,4
2023-06-02 12:00:00,CENTRO,midday,15.3,1.27,31.0,8.47,25.0,6.6,8.4,2.3,4
2023-06-02 13:00:00,CENTRO,midday,10.7,1.18,32.0,11.46,31.0,4.3,6.2,2.3,4
2023-06-02 14:00:00,CENTRO,midday,11.6,1.21,28.0,11.71,29.0,4.2,7.2,2.2,4
2023-06-02 15:00:00,CENTRO,midday,11.0,1.22,29.0,13.32,28.0,3.6,7.1,2.3,4
2023-06-05 10:00:00,CENTRO,midday,24.3,1.31,54.0,12.37558708961875,36.0,7.7,16.4,2.4,4
2023-06-05 11:00:00,CENTRO,midday,21.2,1.21,58.0,12.37456373299222,47.0,5.5,15.5,2.5,4
2023-06-05 12:00:00,CENTRO,midday,20.0,1.05,63.0,22.3453105194931,52.0,5.2,14.6,2.8,1
2023-06-05 13:00:00,CENTRO,midday,17.5,0.99,58.0,29.09365523871747,53.0,4.9,12.4,3.1,1
2023-06-05 14:00:00,CENTRO,midday,10.3,0.93,42.0,31.70170308552124,58.0,3.1,7.0,3.3,1
2023-06-05 15:00:00,CENTRO,midday,9.5,0.9,35.0,31.704011420031,63.0,2.7,6.6,3.5,1
2023-06-06 10:00:00,CENTRO,midday,55.7,1.75,93.0,31.77927309357302,37.0,16.5,38.9,3.6,0
2023-06-06 11:00:00,CENTRO,midday,31.2,1.39,118.0,31.78617609542097,48.0,7.9,23.1,4.4,0
2023-06-06 12:00:00,CENTRO,midday,28.7,1.1,125.0,31.7936117123006,54.0,7.2,21.2,5.6,2
2023-06-06 13:00:00,CENTRO,midday,15.5,1.04,68.0,31.80164390888451,73.0,3.3,12.0,4.9,1
2023-06-06 14:00:00,CENTRO,midday,16.3,0.95,46.0,31.8103476527816,65.0,4.1,11.9,3.9,1
2023-06-06 15:00:00,CENTRO,midday,9.7,0.95,39.0,31.81981083595701,77.0,2.4,7.1,3.5,1
2023-06-07 10:00:00,CENTRO,midday,58.3,1.47,101.0,32.93337690451973,25.0,22.6,35.6,3.1,0
2023-06-07 11:00:00,CENTRO,midday,58.5,1.31,94.0,33.41611533099621,28.0,22.4,35.9,3.7,0
2023-06-07 12:00:00,CENTRO,midday,28.7,1.14,97.0,34.48458774726301,49.0,8.4,20.1,4.3,1
2023-06-07 13:00:00,CENTRO,midday,18.4,1.15,65.0,39.7,69.0,3.3,15.0,14.4,1
2023-06-07 14:00:00,CENTRO,midday,11.8,1.08,72.0,30.97,59.0,3.1,8.5,5.9,1
2023-06-07 15:00:00,CENTRO,midday,9.3,1.03,46.0,24.11,56.0,2.9,6.2,3.8,1
2023-06-08 10:00:00,CENTRO,midday,42.6,1.26,54.0,14.7,15.0,20.4,22.0,2.6,3
2023-06-08 11:00:00,CENTRO,midday,34.3,1.21,68.0,22.21,24.0,14.7,19.3,2.5,3
2023-06-08 12:00:00,CENTRO,midday,23.1,1.21,63.0,24.75,45.0,5.8,17.0,2.4,1
2023-06-08 13:00:00,CENTRO,midday,15.9,1.24,58.0,28.3,70.0,3.2,12.5,2.5,1
2023-06-08 14:00:00,CENTRO,midday,13.5,1.22,67.0,29.69,89.0,2.5,10.8,2.4,1
2023-06-08 15:00:00,CENTRO,midday,15.1,1.2,54.0,31.9,89.0,2.6,12.3,2.3,1
2023-06-09 10:00:00,CENTRO,midday,63.9,2.25,78.0,37.27,35.0,17.4,46.3,2.4,0
2023-06-09 11:00:00,CENTRO,midday,57.1,1.92,118.0,41.73,55.0,12.3,44.6,2.5,0
2023-06-09 12:00:00,CENTRO,midday,29.0,1.49,119.0,49.15,95.0,4.0,24.9,2.4,1
2023-06-09 13:00:00,CENTRO,midday,16.0,1.26,85.0,41.35,91.0,2.8,13.1,2.3,1
2023-06-09 14:00:00,CENTRO,midday,12.9,1.16,75.0,34.0,76.0,2.7,9.9,2.4,1
2023-06-09 15:00:00,CENTRO,midday,10.3,1.07,57.0,27.65,56.0,2.8,7.2,2.5,1
2023-06-12 10:00:00,CENTRO,midday,38.0,1.55,83.0,39.83,19.0,18.1,19.7,2.4,3
2023-06-12 11:00:00,CENTRO,midday,32.8,1.63,88.0,43.35,38.0,9.9,22.7,2.3,3
2023-06-12 12:00:00,CENTRO,midday,34.3,1.71,101.0,47.01,62.0,6.8,27.3,2.3,1
2023-06-12 13:00:00,CENTRO,midday,31.3,1.62,108.0,49.82006842719963,92.0,4.3,26.8,2.2,1
2023-06-12 14:00:00,CENTRO,midday,19.6,1.55,115.0,51.02,123.0,2.4,17.1,2.3,1
2023-06-12 15:00:00,CENTRO,midday,11.7,1.28,140.27,53.04,72.0,2.6,8.9,2.2,1
2023-06-13 10:00:00,CENTRO,midday,39.0,1.56,121.6,45.37,37.0,10.6,28.2,2.2,3
2023-06-13 11:00:00,CENTRO,midday,58.6,1.75,147.44,48.4,48.0,13.1,45.3,2.3,0
2023-06-13 12:00:00,CENTRO,midday,42.6,1.75,154.26,53.33,94.0,5.6,36.8,2.2,1
2023-06-13 13:00:00,CENTRO,midday,26.5,1.57,177.53,60.02,127.0,2.9,23.4,2.2,1
2023-06-13 14:00:00,CENTRO,midday,18.3,1.48,148.73,56.21,133.0,2.3,15.9,2.1,1
2023-06-13 15:00:00,CENTRO,midday,13.3,1.31,141.85,52.07,86.0,2.4,10.7,2.1,1
2023-06-14 10:00:00,CENTRO,midday,60.2,1.94,148.27,45.85,33.0,15.2,44.7,2.3,0
2023-06-14 11:00:00,CENTRO,midday,69.1,2.31,199.0,51.0,66.0,10.6,58.3,2.3,0
2023-06-14 12:00:00,CENTRO,midday,81.5,2.23,224.66,62.53,80.0,11.5,69.7,2.3,0
2023-06-14 13:00:00,CENTRO,midday,45.3,1.7,200.711875248639,61.81586338383899,151.0,3.7,41.4,2.9,1
2023-06-14 14:00:00,CENTRO,midday,23.9,1.61,194.4,64.29,164.0,2.3,21.4,2.5,1
2023-06-14 15:00:00,CENTRO,midday,17.0,1.29,165.45,55.44,112.0,2.5,14.3,2.9,1
2023-06-15 10:00:00,CENTRO,midday,38.5,1.92,158.36,59.94,51.0,7.5,30.8,2.2,1
2023-06-15 11:00:00,CENTRO,midday,41.0,1.98,164.62,62.8,68.0,6.1,34.7,2.2,1
2023-06-15 12:00:00,CENTRO,midday,33.0,1.5,164.73,59.44,87.0,4.6,28.1,2.2,1
2023-06-15 13:00:00,CENTRO,midday,26.8,1.33,136.68,51.02,82.0,4.4,22.2,2.2,1
