date,station,time_window,NOX,CO,PM10,PM2.5,O3,NO,NO2,SO2,cluster,cluster_semantic,supervised_label
2024-07-19 00:00:00,CENTRO,night,25.8,0.79,47.0,18.46,6.0,6.1,19.5,2.6,C1,Tráfico alto,Mixto
2024-07-19 01:00:00,CENTRO,night,18.2,0.58,49.0,20.74,10.0,3.9,14.0,2.5,C1,Tráfico alto,Mixto
2024-07-19 02:00:00,CENTRO,night,34.9,0.65,58.0,20.0,4.0,11.5,23.1,2.7,C1,Tráfico alto,Tráfico alto
2024-07-19 03:00:00,CENTRO,night,31.5,0.66,66.0,30.26,4.0,7.9,23.3,2.7,C1,Tráfico alto,Tráfico alto
2024-07-19 04:00:00,CENTRO,night,36.4,0.79,76.0,28.48,4.0,12.7,23.4,2.7,C1,Tráfico alto,Tráfico alto
2024-07-19 05:00:00,CENTRO,night,35.7,0.75,72.0,31.48,5.0,14.1,21.3,2.7,C1,Tráfico alto,Tráfico alto
2024-07-19 20:00:00,CENTRO,night,14.7,0.54,65.0,28.78,26.0,2.2,12.3,2.5,C0,Mixto,Partículas
2024-07-19 21:00:00,CENTRO,night,15.9,0.57,63.0,31.45,21.0,2.1,13.6,2.6,C0,Mixto,Partículas
2024-07-19 22:00:00,CENTRO,night,16.6,0.56,71.0,33.81,21.0,2.1,14.3,2.6,C0,Mixto,Partículas
2024-07-19 23:00:00,CENTRO,night,15.2,0.55,76.0,35.78,19.0,2.1,12.9,2.6,C0,Mixto,Partículas
2024-07-22 00:00:00,CENTRO,night,8.9,0.47,32.0,10.8,25.0,1.8,6.8,2.7,C0,Mixto,Mixto
2024-07-22 01:00:00,CENTRO,night,19.5,0.55,28.0,11.0,14.0,2.9,16.4,2.8,C0,Mixto,Mixto
2024-07-22 02:00:00,CENTRO,night,17.9,0.48,49.0,10.6,13.0,3.3,14.5,2.9,C0,Mixto,Mixto
2024-07-22 03:00:00,CENTRO,night,18.5,0.5,50.0,13.92,11.0,3.5,14.8,3.0,C0,Mixto,Mixto
2024-07-22 04:00:00,CENTRO,night,17.7,0.51,46.0,12.69,10.0,2.5,15.0,3.0,C0,Mixto,Mixto
2024-07-22 05:00:00,CENTRO,night,15.4,0.55,41.0,12.68,12.0,2.0,13.3,2.9,C0,Mixto,Mixto
2024-07-22 20:00:00,CENTRO,night,9.0,0.46,60.0,19.21,26.0,2.2,6.5,2.9,C0,Mixto,Ozono fotoquímico
2024-07-22 21:00:00,CENTRO,night,8.0,0.47,56.0,16.85,24.0,2.1,5.6,2.8,C0,Mixto,Mixto
2024-07-22 22:00:00,CENTRO,night,7.4,0.46,41.0,13.37,24.0,1.9,5.3,2.6,C0,Mixto,Mixto
2024-07-22 23:00:00,CENTRO,night,7.8,0.46,38.0,10.73,23.0,1.9,5.7,2.6,C0,Mixto,Mixto
2024-07-23 00:00:00,CENTRO,night,7.2,0.45,37.0,9.69,23.0,1.940000593809721,5.1,2.6,C0,Mixto,Mixto
2024-07-23 01:00:00,CENTRO,night,12.1,0.52,35.0,12.8,14.0,2.0,9.9,2.6,C0,Mixto,Mixto
2024-07-23 02:00:00,CENTRO,night,9.7,0.5,34.0,10.94,16.0,1.9,7.6,2.7,C0,Mixto,Mixto
2024-07-23 03:00:00,CENTRO,night,9.7,0.48,27.0,11.41,16.0,2.2,7.2,2.6,C0,Mixto,Mixto
2024-07-23 04:00:00,CENTRO,night,19.8,0.48,31.0,15.67,7.0,4.6,15.0,2.7,C1,Tráfico alto,Mixto
2024-07-23 05:00:00,CENTRO,night,25.1,0.49,46.0,19.97,5.0,7.7,17.1,3.1,C1,Tráfico alto,Mixto
2024-07-23 20:00:00,CENTRO,night,10.7,0.52,34.0,8.22,29.0,2.0,8.4,2.6,C0,Mixto,Mixto
2024-07-23 21:00:00,CENTRO,night,11.5,0.52,32.0,8.44,27.0,2.2,9.1,2.6,C0,Mixto,Mixto
2024-07-23 22:00:00,CENTRO,night,12.8,0.54,32.0,11.51,17.0,2.1,10.4,2.6,C0,Mixto,Mixto
2024-07-23 23:00:00,CENTRO,night,9.4,0.52,40.0,8.7,17.0,2.0,7.3,2.6,C0,Mixto,Mixto
2024-07-24 00:00:00,CENTRO,night,7.8,0.52,32.0,7.98,18.0,1.9,5.7,2.6,C0,Mixto,Mixto
2024-07-24 01:00:00,CENTRO,night,6.0,0.48,30.0,6.64,20.0,1.8,3.9,2.6,C0,Mixto,Mixto
2024-07-24 02:00:00,CENTRO,night,11.2,0.49,29.0,8.21,15.0,2.5,8.5,2.5,C0,Mixto,Mixto
2024-07-24 03:00:00,CENTRO,night,16.9,0.52,39.0,13.74,9.0,2.3,14.4,2.6,C0,Mixto,Mixto
2024-07-24 04:00:00,CENTRO,night,16.7,0.53,54.0,16.69,8.0,2.2,14.3,2.7,C0,Mixto,Mixto
2024-07-24 05:00:00,CENTRO,night,14.8,0.53,50.0,14.09,8.0,2.0,12.6,2.6,C0,Mixto,Mixto
2024-07-24 20:00:00,CENTRO,night,31.6,0.9,33.0,10.01,7.0,8.0,23.4,2.6,C1,Tráfico alto,Tráfico alto
2024-07-24 21:00:00,CENTRO,night,30.8,0.93,42.0,11.92,5.0,6.3,24.2,2.6,C1,Tráfico alto,Tráfico alto
2024-07-24 22:00:00,CENTRO,night,25.8,0.75,44.0,10.13,11.0,8.2,17.4,2.6,C1,Tráfico alto,Mixto
2024-07-24 23:00:00,CENTRO,night,10.5,0.54,32.0,4.09,29.0,1.9,8.4,2.5,C0,Mixto,Mixto
2024-07-25 00:00:00,CENTRO,night,18.7,0.76,30.0,7.1,17.0,2.0,16.5,2.5,C0,Mixto,Mixto
2024-07-25 01:00:00,CENTRO,night,17.5,0.68,36.0,8.37,15.0,2.1,15.2,2.6,C0,Mixto,Mixto
2024-07-25 02:00:00,CENTRO,night,21.4,0.71,35.0,10.04,10.0,2.4,18.9,2.6,C0,Mixto,Mixto
2024-07-25 03:00:00,CENTRO,night,15.0,0.63,34.0,9.04,15.0,2.0,12.9,2.6,C0,Mixto,Mixto
2024-07-25 04:00:00,CENTRO,night,19.6,0.6,33.0,17.11,10.0,2.1,17.3,2.6,C0,Mixto,Mixto
2024-07-25 05:00:00,CENTRO,night,24.2,0.74,46.0,17.99,6.0,3.0,21.0,2.5,C1,Tráfico alto,Mixto
2024-07-25 20:00:00,CENTRO,night,29.7,0.99,42.0,14.86,10.0,4.3,25.1,2.6,C1,Tráfico alto,Tráfico alto
2024-07-25 21:00:00,CENTRO,night,30.8,0.92,36.0,16.52,9.0,5.7,24.8,2.6,C1,Tráfico alto,Tráfico alto
2024-07-25 22:00:00,CENTRO,night,27.85997424438436,0.8619991795485947,41.20003174413051,15.48399525814798,9.199998600803056,4.339991121261435,23.25998352451605,2.6,C1,Tráfico alto,Mixto
2024-07-25 23:00:00,CENTRO,night,24.0,0.74,46.0,14.76,9.0,3.0,20.8,2.6,C1,Tráfico alto,Mixto
2024-07-26 00:00:00,CENTRO,night,14.0,0.65,38.0,12.19,16.0,2.0,11.8,2.7,C0,Mixto,Mixto
2024-07-26 01:00:00,CENTRO,night,12.2,0.58,38.0,11.13,15.0,2.1,9.9,2.7,C0,Mixto,Mixto
2024-07-26 02:00:00,CENTRO,night,12.1,0.61,37.0,11.03,13.0,2.1,9.7,2.7,C0,Mixto,Mixto
2024-07-26 03:00:00,CENTRO,night,20.2,0.71,42.0,16.3,9.0,2.2,17.9,2.6,C0,Mixto,Mixto
2024-07-26 04:00:00,CENTRO,night,21.4,0.78,48.0,20.44,8.0,2.2,19.0,2.6,C0,Mixto,Mixto
2024-07-26 05:00:00,CENTRO,night,12.6,0.58,48.0,12.13,14.0,2.1,10.3,2.6,C0,Mixto,Mixto
2024-07-26 20:00:00,CENTRO,night,12.6,0.63,46.0,13.03,38.0,2.0,10.3,2.6,C0,Mixto,Mixto
2024-07-26 21:00:00,CENTRO,night,15.9,0.68,34.0,12.41,35.0,2.0,13.7,2.6,C0,Mixto,Mixto
2024-07-26 22:00:00,CENTRO,night,16.6,0.68,44.0,13.04,31.0,3.1,13.3,2.7,C0,Mixto,Mixto
2024-07-26 23:00:00,CENTRO,night,13.8,0.63,47.0,12.77,28.0,2.0,11.5,2.5,C0,Mixto,Mixto
2024-07-29 00:00:00,CENTRO,night,13.3,0.6,37.0,17.0,14.0,2.3,10.9,2.6,C0,Mixto,Mixto
2024-07-29 01:00:00,CENTRO,night,14.7,0.63,43.0,20.0,13.0,3.9,10.6,2.6,C0,Mixto,Mixto
2024-07-29 02:00:00,CENTRO,night,24.2,0.54,48.0,25.0,6.0,8.1,15.9,2.6,C1,Tráfico alto,Partículas
2024-07-29 03:00:00,CENTRO,night,21.9,0.54,45.0,24.0,5.0,6.3,15.3,2.5,C1,Tráfico alto,Partículas
2024-07-29 04:00:00,CENTRO,night,21.4,0.58,55.0,26.0,6.0,7.0,14.2,2.5,C1,Tráfico alto,Partículas
2024-07-29 05:00:00,CENTRO,night,14.6,0.53,52.0,27.0,7.0,2.0,12.4,2.6,C0,Mixto,Partículas
2024-07-29 20:00:00,CENTRO,night,8.9,0.58,52.0,16.78,20.0,2.1,6.5,2.7,C0,Mixto,Mixto
2024-07-29 21:00:00,CENTRO,night,8.8,0.56,56.0,16.07,18.0,2.1,6.5,2.6,C0,Mixto,Mixto
2024-07-29 22:00:00,CENTRO,night,8.0,0.56,52.0,14.28,20.0,1.8,6.0,2.6,C0,Mixto,Mixto
2024-07-29 23:00:00,CENTRO,night,8.0,0.54,42.0,13.47,21.0,1.9,5.9,2.5,C0,Mixto,Mixto
2024-07-30 00:00:00,CENTRO,night,7.0,0.52,44.0,13.93,20.0,1.8,5.0,2.6,C0,Mixto,Mixto
2024-07-30 01:00:00,CENTRO,night,6.7,0.51,46.0,13.48,17.0,1.8,4.7,2.6,C0,Mixto,Mixto
2024-07-30 02:00:00,CENTRO,night,13.7,0.58,47.0,14.78,11.0,3.8,9.7,2.7,C0,Mixto,Mixto
2024-07-30 03:00:00,CENTRO,night,7.8,0.51,52.0,13.48,12.0,1.9,5.6,2.7,C0,Mixto,Mixto
2024-07-30 04:00:00,CENTRO,night,7.4,0.51,40.0,12.94,12.0,1.8,5.4,2.7,C0,Mixto,Mixto
2024-07-30 05:00:00,CENTRO,night,7.8,0.54,53.0,12.73,10.0,1.8,5.7,2.6,C0,Mixto,Mixto
2024-07-30 20:00:00,CENTRO,night,8.8,0.59,48.0,18.99,21.0,2.1,6.4,2.7,C0,Mixto,Mixto
2024-07-30 21:00:00,CENTRO,night,8.6,0.57,52.0,18.52,20.0,2.1,6.3,2.7,C0,Mixto,Mixto
2024-07-30 22:00:00,CENTRO,night,9.0,0.57,54.0,19.02,19.0,2.020000473541748,6.8,2.6,C0,Mixto,Mixto
2024-07-30 23:00:00,CENTRO,night,7.1,0.56,46.0,19.87,21.0,1.9,5.1,2.7,C0,Mixto,Mixto
2024-07-31 00:00:00,CENTRO,night,7.6,0.55,49.0,20.97,19.0,1.8,5.6,2.7,C0,Mixto,Mixto
2024-07-31 01:00:00,CENTRO,night,11.4,0.55,59.0,23.65,15.0,3.2,8.0,2.7,C0,Mixto,Partículas
2024-07-31 02:00:00,CENTRO,night,28.1,0.55,64.0,28.21,4.0,10.5,17.4,2.7,C1,Tráfico alto,Partículas
2024-07-31 03:00:00,CENTRO,night,8.6,0.6,73.0,27.87,14.0,1.9,6.5,2.5,C0,Mixto,Partículas
2024-07-31 04:00:00,CENTRO,night,6.9,0.54,72.0,33.88,16.0,1.8,4.9,2.6,C0,Mixto,Partículas
2024-07-31 05:00:00,CENTRO,night,11.0,0.54,78.0,34.58,13.0,3.1,7.7,2.6,C0,Mixto,Partículas
2024-07-31 20:00:00,CENTRO,night,9.2,0.57,89.0,31.45,23.0,2.3,6.7,2.7,C0,Mixto,Partículas
2024-07-31 21:00:00,CENTRO,night,8.2,0.59,90.0,31.75,23.0,1.9,6.0,2.7,C0,Mixto,Partículas
2024-07-31 22:00:00,CENTRO,night,8.0,0.57,85.0,33.73,22.0,1.9,5.9,2.7,C0,Mixto,Partículas
2024-07-31 23:00:00,CENTRO,night,6.9,0.55,85.0,34.73,22.0,1.972729912310588,4.8,2.7,C0,Mixto,Partículas
2022-01-03 00:00:00,CENTRO,night,15.4,1.2,40.0,7.72,29.0,2.5,12.7,4.8,C0,Mixto,Mixto
2022-01-03 01:00:00,CENTRO,night,9.1,1.11,42.0,6.14,33.0,2.3,6.5,3.2,C0,Mixto,Ozono fotoquímico
2022-01-03 02:00:00,CENTRO,night,8.8,1.1,32.0,5.72,33.0,2.4,6.2,3.0,C0,Mixto,Ozono fotoquímico
2022-01-03 03:00:00,CENTRO,night,6.5,1.07,34.0,5.01,36.0,2.3,3.9,3.0,C0,Mixto,Ozono fotoquímico
2022-01-03 04:00:00,CENTRO,night,5.7,1.05,33.0,4.22,37.0,2.3,3.2,2.9,C0,Mixto,Ozono fotoquímico
2022-01-03 05:00:00,CENTRO,night,6.0,1.05,29.0,4.34,37.0,2.3,3.5,2.9,C0,Mixto,Ozono fotoquímico
2022-01-03 20:00:00,CENTRO,night,25.2,1.3,45.0,7.68,23.0,3.1,21.8,2.924999966199664,C0,Mixto,Mixto
2022-01-03 21:00:00,CENTRO,night,15.4,1.18,35.0,6.09,32.0,2.9,12.3,2.9,C0,Mixto,Mixto
2022-01-03 22:00:00,CENTRO,night,10.8,1.12,35.0,5.35,35.0,2.5,8.0,2.9,C0,Mixto,Mixto
2022-01-03 23:00:00,CENTRO,night,8.8,1.1,32.0,4.72,36.0,2.4,6.2,2.939999093921551,C0,Mixto,Ozono fotoquímico
2022-01-04 00:00:00,CENTRO,night,12.8,1.13,28.0,11.1,32.0,2.5,10.2,3.0,C0,Mixto,Mixto
2022-01-04 01:00:00,CENTRO,night,28.3,1.19,40.0,26.81,16.0,3.0,25.1,4.3,C1,Tráfico alto,Partículas
2022-01-04 02:00:00,CENTRO,night,26.0,1.25,48.0,11.8,16.0,2.5,23.3,3.4,C0,Mixto,Mixto
2022-01-04 03:00:00,CENTRO,night,19.7,1.3,46.0,11.08,20.0,2.6,16.9,3.4,C0,Mixto,Mixto
2022-01-04 04:00:00,CENTRO,night,26.8,1.28,47.0,13.76,15.0,2.8,23.9,3.5,C1,Tráfico alto,Mixto
2022-01-04 05:00:00,CENTRO,night,63.4,2.18,52.0,31.75,4.0,23.9,39.3,7.1,C1,Tráfico alto,Tráfico alto
2022-01-04 20:00:00,CENTRO,night,81.8,2.14,74.0,28.61,4.0,18.0,63.6,5.3,C1,Tráfico alto,Tráfico alto
2022-01-04 21:00:00,CENTRO,night,113.0,2.39,86.0,32.95,3.0,46.1,66.7,5.8,C1,Tráfico alto,Tráfico alto
2022-01-04 22:00:00,CENTRO,night,125.4,2.6,96.0,40.6,4.0,62.9,62.2,6.5,C1,Tráfico alto,Tráfico alto
2022-01-04 23:00:00,CENTRO,night,124.9,2.58,107.0,63.24,4.0,62.1,62.6,7.4,C1,Tráfico alto,Tráfico alto
2022-01-05 00:00:00,CENTRO,night,135.9,2.55,152.0,71.33,5.0,72.5,63.1,8.0,C1,Tráfico alto,Tráfico alto
2022-01-05 01:00:00,CENTRO,night,112.7,2.26,173.0,69.22,4.0,51.9,60.6,7.6,C1,Tráfico alto,Tráfico alto
2022-01-05 02:00:00,CENTRO,night,90.92039944946627,2.020004439531539,173.4000247839814,69.9020315329133,4.199994578411015,34.74031055046327,55.98008889900299,10.45995239809138,C1,Tráfico alto,Tráfico alto
2022-01-05 03:00:00,CENTRO,night,85.9,1.97,178.0,76.24,4.0,30.2,55.5,11.8,C1,Tráfico alto,Tráfico alto
2022-01-05 04:00:00,CENTRO,night,57.4,1.64,165.0,58.59,5.0,9.5,47.7,13.5,C1,Tráfico alto,Tráfico alto
2022-01-05 05:00:00,CENTRO,night,39.4,1.41,142.0,34.72,10.0,3.5,35.7,9.3,C1,Tráfico alto,Tráfico alto
2022-01-05 20:00:00,CENTRO,night,41.7,1.66,66.0,16.5,29.0,5.4,36.1,4.6,C1,Tráfico alto,Tráfico alto
2022-01-05 21:00:00,CENTRO,night,39.8,1.64,57.0,17.01,24.0,2.8,36.9,4.4,C1,Tráfico alto,Tráfico alto
2022-01-05 22:00:00,CENTRO,night,40.6,1.66,53.0,20.07,25.0,2.6,37.8,4.4,C1,Tráfico alto,Tráfico alto
2022-01-05 23:00:00,CENTRO,night,53.3,1.86,58.0,25.49,15.0,6.7,46.4,5.2,C1,Tráfico alto,Tráfico alto
2022-01-06 00:00:00,CENTRO,night,44.4,1.63,67.0,27.23,21.0,3.1,41.1,5.3,C1,Tráfico alto,Tráfico alto
2022-01-06 01:00:00,CENTRO,night,45.2,1.52,84.0,26.93,19.0,2.7,42.3,7.0,C1,Tráfico alto,Tráfico alto
2022-01-06 02:00:00,CENTRO,night,41.1,1.46,82.0,25.97,21.0,2.4,38.6,7.4,C1,Tráfico alto,Tráfico alto
2022-01-06 03:00:00,CENTRO,night,40.9,1.47,75.0,26.01,17.0,2.4,38.4,6.7,C1,Tráfico alto,Tráfico alto
2022-01-06 04:00:00,CENTRO,night,33.8,1.39,76.0,26.44,24.0,2.440000870911265,31.3,9.5,C1,Tráfico alto,Tráfico alto
2022-01-06 05:00:00,CENTRO,night,41.2,1.41,71.0,29.23,16.0,2.5,38.6,7.6,C1,Tráfico alto,Tráfico alto
2022-01-06 20:00:00,CENTRO,night,52.7,1.91,80.0,27.91,46.0,3.2,49.3,7.9,C1,Tráfico alto,Tráfico alto
2022-01-06 21:00:00,CENTRO,night,37.3,1.69,71.0,21.6,38.0,3.8,33.4,5.4,C1,Tráfico alto,Tráfico alto
2022-01-06 22:00:00,CENTRO,night,54.1,1.84,57.0,25.4,23.0,10.5,43.4,5.3,C1,Tráfico alto,Tráfico alto
2022-01-06 23:00:00,CENTRO,night,115.2,2.55,67.0,48.14,1.0,50.1,65.0,6.1,C1,Tráfico alto,Tráfico alto
2022-01-07 00:00:00,CENTRO,night,93.0,2.34,118.0,43.41,2.0,30.1,62.8,6.0,C1,Tráfico alto,Tráfico alto
2022-01-07 01:00:00,CENTRO,night,47.2,1.92,102.0,29.75,13.0,3.9,43.1,5.4,C1,Tráfico alto,Tráfico alto
2022-01-07 02:00:00,CENTRO,night,20.7,1.63,71.0,20.13,29.0,2.4,18.1,4.8,C0,Mixto,Partículas
2022-01-07 03:00:00,CENTRO,night,16.6,1.44,60.0,18.65,32.0,2.4,14.0,4.4,C0,Mixto,Mixto
2022-01-07 04:00:00,CENTRO,night,13.2,1.33,57.0,15.44,35.0,2.519996690162643,10.6,4.0,C0,Mixto,Mixto
2022-01-07 05:00:00,CENTRO,night,26.6,1.6,57.0,23.01,19.0,2.7,23.7,7.2,C1,Tráfico alto,Partículas
2022-01-07 20:00:00,CENTRO,night,49.9,1.95,77.0,37.43,2.0,19.0,30.7,4.9,C1,Tráfico alto,Tráfico alto
2022-01-07 21:00:00,CENTRO,night,42.1,1.84,79.0,38.28,3.0,12.1,29.8,4.5,C1,Tráfico alto,Tráfico alto
2022-01-07 22:00:00,CENTRO,night,44.9,1.81,81.0,36.56,2.0,14.6,30.1,4.3,C1,Tráfico alto,Tráfico alto
2022-01-07 23:00:00,CENTRO,night,36.6,1.75,72.0,35.8,3.0,7.4,29.0,4.1,C1,Tráfico alto,Tráfico alto
2022-01-10 00:00:00,CENTRO,night,11.9,1.29,58.0,11.18,33.0,2.4,9.3,5.4,C0,Mixto,Mixto
2022-01-10 01:00:00,CENTRO,night,12.3,1.28,85.0,10.38,29.0,2.3399997646275,9.8,4.6,C0,Mixto,Partículas
2022-01-10 02:00:00,CENTRO,night,10.7,1.42,71.0,10.86,28.0,2.3,8.2,4.1,C0,Mixto,Partículas
2022-01-10 03:00:00,CENTRO,night,9.9,1.38,87.0,13.92,28.0,2.3,7.4,3.6,C0,Mixto,Partículas
2022-01-10 04:00:00,CENTRO,night,11.7,1.48,132.0,11.37,25.0,2.500013180086678,9.2,4.1,C0,Mixto,Partículas
2022-01-10 05:00:00,CENTRO,night,10.7,1.42,76.0,9.95,25.0,3.262499335187834,8.2,4.6,C0,Mixto,Partículas
2022-01-10 20:00:00,CENTRO,night,32.7,1.49,53.0,10.06,10.0,5.2,27.4,6.5,C1,Tráfico alto,Tráfico alto
2022-01-10 21:00:00,CENTRO,night,29.3,1.43,57.0,10.47,12.0,4.2,25.0,5.5,C1,Tráfico alto,Tráfico alto
2022-01-10 22:00:00,CENTRO,night,20.4,1.34,53.0,8.1,19.0,2.7,17.5,3.9,C0,Mixto,Mixto
2022-01-10 23:00:00,CENTRO,night,20.6,1.52,40.0,9.53,18.0,2.5,17.9,4.6,C0,Mixto,Mixto
2022-01-11 00:00:00,CENTRO,night,14.3,1.61,44.0,10.09,26.0,2.3,11.9,4.6,C0,Mixto,Mixto
2022-01-11 01:00:00,CENTRO,night,13.8,1.61,40.0,9.94,26.0,2.2,11.4,4.719998837464613,C0,Mixto,Mixto
2022-01-11 02:00:00,CENTRO,night,18.3,1.41,42.0,10.59,22.0,2.3,15.9,4.9,C0,Mixto,Mixto
2022-01-11 03:00:00,CENTRO,night,15.6,1.42,41.0,9.03,25.0,2.2,13.2,4.1,C0,Mixto,Mixto
2022-01-11 04:00:00,CENTRO,night,15.1,1.33,39.0,9.46,27.0,2.2,12.6,3.9,C0,Mixto,Mixto
2022-01-11 05:00:00,CENTRO,night,12.9,1.26,41.0,8.59,29.0,2.379997938454676,10.5,3.5,C0,Mixto,Mixto
2022-01-11 20:00:00,CENTRO,night,23.6,1.46,47.0,10.02,23.0,2.8,20.6,3.9,C0,Mixto,Mixto
2022-01-11 21:00:00,CENTRO,night,14.9,1.36,41.0,9.47,30.0,2.5,12.3,3.5,C0,Mixto,Mixto
2022-01-11 22:00:00,CENTRO,night,15.19996279396647,1.359999582640446,38.9999809301086,9.563997423853403,29.00003220100976,2.439998927071792,12.59996446340469,3.539998211128145,C0,Mixto,Mixto
2022-01-11 23:00:00,CENTRO,night,11.3,1.31,33.0,9.43,31.0,2.2,8.9,3.4,C0,Mixto,Mixto
2022-01-12 00:00:00,CENTRO,night,11.9,1.31,26.0,10.35,29.0,2.2,9.5,3.3,C0,Mixto,Mixto
2022-01-12 01:00:00,CENTRO,night,19.9,1.39,35.0,10.95,18.0,2.3,17.5,3.2,C0,Mixto,Mixto
2022-01-12 02:00:00,CENTRO,night,20.2,1.4,35.0,10.85,16.0,2.2,17.8,3.4,C0,Mixto,Mixto
2022-01-12 03:00:00,CENTRO,night,23.9,1.42,21.0,12.18,13.0,3.4,20.4,3.8,C0,Mixto,Mixto
2022-01-12 04:00:00,CENTRO,night,50.3,1.54,41.0,24.97,3.0,16.1,34.0,8.5,C1,Tráfico alto,Tráfico alto
2022-01-12 05:00:00,CENTRO,night,47.2,1.55,74.0,26.98,3.0,13.4,33.7,13.0,C1,Tráfico alto,Tráfico alto
2022-01-12 20:00:00,CENTRO,night,105.8,2.66,80.0,44.95,3.0,50.2,55.4,6.0,C1,Tráfico alto,Tráfico alto
2022-01-12 21:00:00,CENTRO,night,65.9,2.17,100.0,45.49,4.0,18.4,47.3,5.5,C1,Tráfico alto,Tráfico alto
2022-01-12 22:00:00,CENTRO,night,50.4,1.91,99.0,31.77,4.0,11.8,38.4,4.7,C1,Tráfico alto,Tráfico alto
2022-01-12 23:00:00,CENTRO,night,69.9,2.06,73.0,41.46,3.0,29.6,40.1,5.2,C1,Tráfico alto,Tráfico alto
2022-01-13 00:00:00,CENTRO,night,86.1,2.29,83.0,45.89,3.0,43.7,42.1,5.0,C1,Tráfico alto,Tráfico alto
2022-01-13 01:00:00,CENTRO,night,104.8,2.49,90.0,51.68,3.0,59.7,44.9,5.1,C1,Tráfico alto,Tráfico alto
2022-01-13 02:00:00,CENTRO,night,99.5,2.51,97.0,53.71,3.400005615128601,54.7,44.6,5.5,C1,Tráfico alto,Tráfico alto
2022-01-13 03:00:00,CENTRO,night,123.7,2.55,110.0,72.22,4.0,73.5,50.0,10.2,C1,Tráfico alto,Tráfico alto
2022-01-13 04:00:00,CENTRO,night,142.6,2.62,189.0,87.44,4.0,91.3,51.0,9.3,C1,Tráfico alto,Tráfico alto
2022-01-13 05:00:00,CENTRO,night,92.1,2.26,248.0,67.77,3.0,47.4,44.5,10.8,C1,Tráfico alto,Tráfico alto
2022-01-13 20:00:00,CENTRO,night,52.0,2.01,87.0,37.27730858101428,31.0,5.1,46.7,5.5,C1,Tráfico alto,Tráfico alto
2022-01-13 21:00:00,CENTRO,night,60.8,2.03,70.0,35.93528774034119,14.0,4.8,55.9,6.4,C1,Tráfico alto,Tráfico alto
2022-01-13 22:00:00,CENTRO,night,62.1,1.98,73.0,35.94452037859616,7.0,5.8,56.0,8.7,C1,Tráfico alto,Tráfico alto
2022-01-13 23:00:00,CENTRO,night,73.0,2.19,78.0,35.9573825334535,4.0,13.0,59.9,7.9,C1,Tráfico alto,Tráfico alto
2022-01-14 00:00:00,CENTRO,night,69.4,2.16,91.0,35.97648771443713,4.0,7.8,61.4,13.1,C1,Tráfico alto,Tráfico alto
2022-01-14 01:00:00,CENTRO,night,93.5,2.35,107.0,36.00766028929352,4.0,31.5,61.8,15.6,C1,Tráfico alto,Tráfico alto
2022-01-14 02:00:00,CENTRO,night,106.0,2.32,129.0,36.06691361935071,4.399845376845262,44.5,61.2,15.3,C1,Tráfico alto,Tráfico alto
2022-01-14 03:00:00,CENTRO,night,64.6,2.03,143.0,36.21807406294843,5.0,13.3,51.1,10.7,C1,Tráfico alto,Tráfico alto
2022-01-14 04:00:00,CENTRO,night,54.4,1.8,112.0,37.17,5.0,7.2,47.0,11.1,C1,Tráfico alto,Tráfico alto
2022-01-14 05:00:00,CENTRO,night,40.1,1.73,107.0,34.44,11.0,2.6,37.3,12.4,C1,Tráfico alto,Tráfico alto
2022-01-14 20:00:00,CENTRO,night,107.8,2.78,85.0,27.66,4.0,23.7,84.0,6.2,C1,Tráfico alto,Tráfico alto
2022-01-14 21:00:00,CENTRO,night,102.4,2.76,94.0,38.41,4.0,19.8,82.4,8.3,C1,Tráfico alto,Tráfico alto
2022-01-14 22:00:00,CENTRO,night,108.1,2.68,121.0,54.44,4.0,25.0,83.1,17.0,C1,Tráfico alto,Tráfico alto
2022-01-14 23:00:00,CENTRO,night,80.5,2.29,158.0,54.54,8.0,8.7,71.6,16.9,C1,Tráfico alto,Tráfico alto
2022-01-17 00:00:00,CENTRO,night,57.4,2.01,104.0,35.82,3.0,13.5,43.6,9.2,C1,Tráfico alto,Tráfico alto
2022-01-17 01:00:00,CENTRO,night,81.8,2.32,100.0,52.52,4.0,36.9,44.6,7.9,C1,Tráfico alto,Tráfico alto
2022-01-17 02:00:00,CENTRO,night,74.0,2.07,116.0,43.85,3.0,29.3,44.5,12.8,C1,Tráfico alto,Tráfico alto
2022-01-17 03:00:00,CENTRO,night,76.7,1.9,121.0,51.43,3.0,31.7,44.8,20.4,C1,Tráfico alto,Tráfico alto
2022-01-17 04:00:00,CENTRO,night,61.5,1.77,172.0,49.64,3.0,17.5,43.8,17.9,C1,Tráfico alto,Tráfico alto
2022-01-17 05:00:00,CENTRO,night,43.9,1.64,161.0,38.4,6.0,7.0,36.6,14.4,C1,Tráfico alto,Tráfico alto
2022-01-17 20:00:00,CENTRO,night,42.4,1.68,80.0,15.49,16.0,3.8,38.4,4.0,C1,Tráfico alto,Tráfico alto
2022-01-17 21:00:00,CENTRO,night,32.2,1.52,63.0,15.11,25.0,2.9,29.1,3.8,C1,Tráfico alto,Tráfico alto
2022-01-17 22:00:00,CENTRO,night,33.9,1.59,60.0,16.21,21.0,2.6,31.1,4.7,C1,Tráfico alto,Tráfico alto
2022-01-17 23:00:00,CENTRO,night,49.3,1.77,62.0,19.55,7.0,4.5,44.6,4.9,C1,Tráfico alto,Tráfico alto
