date,date,Estacion,weekday,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
2023-03-24 02:00:00,2023-03-24 02:00:00,SUROESTE2,Viernes,1.61,4.2,21.1,25.3,6,61,18,711.7,0,54,4.5,0,23.27,4.8,196
2023-03-24 03:00:00,2023-03-24 03:00:00,SUROESTE2,Viernes,1.62,4,22.5,26.5,5,61,21,711.6,0,54,6.4,0,21.97,4.7,190
2023-03-24 04:00:00,2023-03-24 04:00:00,SUROESTE2,Viernes,1.64,4.8,23.5,28.3,3,74,21,711.6,0,58,7.6,0,20.74,3.4,211
2023-03-24 05:00:00,2023-03-24 05:00:00,SUROESTE2,Viernes,1.57,7.7,23.1,30.8,4,55,,711.4,0,54,10.1,0,20.46,3.5,249
2023-03-24 06:00:00,2023-03-24 06:00:00,SUROESTE2,Viernes,1.81,26.3,26.9,53.2,3,97,31,711.4,0,56,22,0,20.13,5.9,225
2023-03-24 07:00:00,2023-03-24 07:00:00,SUROESTE2,Viernes,1.91,31,26.1,57.1,2,161,34,711.6,0,50,12.6,0,19.31,4.3,188
2023-03-24 08:00:00,2023-03-24 08:00:00,SUROESTE2,Viernes,3.03,99.5,31.6,131.1,2,127,28,711.7,0,45,11.8,0.097,21,4.9,148
2023-03-24 09:00:00,2023-03-24 09:00:00,SUROESTE2,Viernes,3.22,109.7,53.3,163.2,5,179,50,711.9,0,30,19.1,0.292,26.42,4.4,91
2023-03-24 10:00:00,2023-03-24 10:00:00,SUROESTE2,Viernes,1.62,19.2,20.1,39.3,25,213,64,711.8,0,6,5.1,0.448,32.03,21.2,321
2023-03-24 11:00:00,2023-03-24 11:00:00,SUROESTE2,Viernes,1.3,6.8,9.9,16.7,32,722,54,711.6,0,1,3.6,0.622,34,26.4,314
2023-03-24 12:00:00,2023-03-24 12:00:00,SUROESTE2,Viernes,1.28,7.2,10.2,17.4,33,597,38,711.5,0,1,3.8,0.731,34.59,23.4,317
2023-03-24 13:00:00,2023-03-24 13:00:00,SUROESTE2,Viernes,1.29,5.8,9,14.8,37,410,25,711.4,0,1,3.4,0.727,35.13,27.6,313
2023-03-24 14:00:00,2023-03-24 14:00:00,SUROESTE2,Viernes,1.28,5.4,8.5,13.9,39,456,31,711,0,1,3,0.762,35.62,30.2,308
2023-03-24 15:00:00,2023-03-24 15:00:00,SUROESTE2,Viernes,1.27,5.1,8.4,13.6,39,615,42,710.8,0,1,3.2,0.685,36.06,30.4,308
2023-03-24 16:00:00,2023-03-24 16:00:00,SUROESTE2,Viernes,1.29,5.8,10.4,16.2,37,362,21,710.6,0,1,3.2,0.532,36.35,27,308
2023-03-24 17:00:00,2023-03-24 17:00:00,SUROESTE2,Viernes,1.28,5.5,10.3,15.8,37,182,19,710.7,0,1,3.2,0.37,36.56,21.3,314
2023-03-24 18:00:00,2023-03-24 18:00:00,SUROESTE2,Viernes,1.37,5.2,13.3,18.5,37,104,5,710.9,0,14,4.4,0.194,34.88,10.7,93
2023-03-24 19:00:00,2023-03-24 19:00:00,SUROESTE2,Viernes,1.43,4.8,13.8,18.7,32,63,2,711.1,0,20,4.2,0.032,32.28,15.9,91
2023-03-24 20:00:00,2023-03-24 20:00:00,SUROESTE2,Viernes,1.49,5.1,17.4,22.5,25,75,,711.5,0,25,4.2,0,30.41,14.9,80
2023-03-24 21:00:00,2023-03-24 21:00:00,SUROESTE2,Viernes,1.41,4.1,11.6,15.7,27,56,,711.9,0,32,4.5,0,29.14,12.4,88
2023-03-24 22:00:00,2023-03-24 22:00:00,SUROESTE2,Viernes,1.53,4.4,15.7,20.1,20,45,7,712,0,34,4,0,27.21,7.1,138
2023-03-24 23:00:00,2023-03-24 23:00:00,SUROESTE2,Viernes,1.49,4.1,14,18.1,21,53,6,712,0,35,3.6,0,26.32,6.5,162
2023-03-31 00:00:00,2023-03-31 00:00:00,SUROESTE2,Viernes,2.4,20.5,28.3,48.9,1,96,28,712.8,0,77,4.9,0,18.05,2.9,225
2023-03-31 01:00:00,2023-03-31 01:00:00,SUROESTE2,Viernes,2.21,17.2,24.6,41.8,,102,30,712.9,0,78,4.2,0,17.97,3.7,174
2023-03-31 02:00:00,2023-03-31 02:00:00,SUROESTE2,Viernes,2.04,13.6,18.1,31.8,,92,28,712.8,0,79,3.7,0,18.08,2.8,233
2023-03-31 03:00:00,2023-03-31 03:00:00,SUROESTE2,Viernes,2.02,9.2,19.7,28.9,2,76,31,712.6,0,79,3.8,0,17.93,4,202
2023-03-31 04:00:00,2023-03-31 04:00:00,SUROESTE2,Viernes,1.98,6.6,19.6,26.3,2,78,35,712.6,0,80,3.6,0,17.3,3.8,255
2023-03-31 05:00:00,2023-03-31 05:00:00,SUROESTE2,Viernes,1.93,4.4,16.6,21,5,81,37,712.6,0,78,3.6,0,17.2,5.6,266
2023-03-31 06:00:00,2023-03-31 06:00:00,SUROESTE2,Viernes,1.94,4.7,17.1,21.8,5,91,43,712.6,0,77,3.3,0,17.32,6.3,255
2023-03-31 07:00:00,2023-03-31 07:00:00,SUROESTE2,Viernes,2.23,28.4,19.5,47.8,2,95,44,712.8,0,78,3.5,0.001,16.8,3.8,148
2023-03-31 08:00:00,2023-03-31 08:00:00,SUROESTE2,Viernes,2.56,55,21.3,76.2,2,105,48,713.1,0,79,3.7,0.065,17.19,3.2,232
2023-03-31 09:00:00,2023-03-31 09:00:00,SUROESTE2,Viernes,2.34,28,29.2,57.2,8,136,41,713.1,0,71,5,0.222,20.27,3.7,258
2023-03-31 10:00:00,2023-03-31 10:00:00,SUROESTE2,Viernes,2.6,27.9,42.4,70.3,13,151,43,713.2,0,56,8.8,0.373,24.02,4,89
2023-03-31 11:00:00,2023-03-31 11:00:00,SUROESTE2,Viernes,2.31,15.3,33.4,48.7,23,147,28,713.1,0,54,7,0.464,24.54,8.8,107
2023-03-31 12:00:00,2023-03-31 12:00:00,SUROESTE2,Viernes,2.63,17.4,47.8,65.3,29,138,30,713,0,54,6.4,0.646,25.61,12.1,103
2023-03-31 13:00:00,2023-03-31 13:00:00,SUROESTE2,Viernes,2.7,12.1,52.6,64.8,47,169,49,712.8,0,52,7.6,0.594,26.71,14.1,100
2023-03-31 14:00:00,2023-03-31 14:00:00,SUROESTE2,Viernes,2.49,6.5,39.8,46.4,66,198,46,712.6,0,48,6.8,0.439,27.46,15.3,102
2023-03-31 15:00:00,2023-03-31 15:00:00,SUROESTE2,Viernes,2.15,5.8,34.1,39.9,83,168,33,712.3,0,42,7,0.594,29.33,18.3,96
2023-03-31 16:00:00,2023-03-31 16:00:00,SUROESTE2,Viernes,2.03,4.8,28.8,33.7,85,142,29,712.2,0,40,6.2,0.447,30.32,17.6,84
2023-03-31 17:00:00,2023-03-31 17:00:00,SUROESTE2,Viernes,1.98,5.1,29.9,35.1,71,127,36,712.3,0,42,5.8,0.278,30.32,18.3,78
2023-03-31 18:00:00,2023-03-31 18:00:00,SUROESTE2,Viernes,1.88,5,27.9,33,53,118,34,712.5,0,41,6.6,0.076,29.51,14.4,85
2023-03-31 19:00:00,2023-03-31 19:00:00,SUROESTE2,Viernes,1.77,3.5,14.1,17.6,55,90,22,712.7,0,46,4.2,0.017,28.57,12.6,92
2023-03-31 20:00:00,2023-03-31 20:00:00,SUROESTE2,Viernes,1.96,4.9,24,28.9,36,70,18,712.9,0,47,3.6,0,27.53,7.5,119
2023-03-31 21:00:00,2023-03-31 21:00:00,SUROESTE2,Viernes,2.07,6.4,31,37.4,20,72,20,713.1,0,45,3.6,0,26.45,7.2,143
2023-03-31 22:00:00,2023-03-31 22:00:00,SUROESTE2,Viernes,1.89,4.6,22.7,27.3,26,69,16,713.3,0,48,3.5,0,25.66,7.9,150
2023-03-31 23:00:00,2023-03-31 23:00:00,SUROESTE2,Viernes,1.98,4.7,32.4,37.2,17,57,24,713.5,0,49,3.6,0,25.38,9.3,141
2023-04-07 00:00:00,2023-04-07 00:00:00,SUROESTE2,Viernes,1.58,3.2,16.7,19.9,20,32,5,714.8,0,58,3.2,0,13.78,7.9,117
2023-04-07 01:00:00,2023-04-07 01:00:00,SUROESTE2,Viernes,1.62,3.1,19.4,22.5,16,32,9,714.8,0,59,3.4,0,13.79,2.7,71
2023-04-07 02:00:00,2023-04-07 02:00:00,SUROESTE2,Viernes,1.67,3.3,20.6,23.9,14,41,13,714.6,0,60,6.1,0,14.01,2.3,219
2023-04-07 03:00:00,2023-04-07 03:00:00,SUROESTE2,Viernes,1.67,3.4,24.5,28,9,47,15,714.6,0,61,4.5,0,14.2,9.3,115
2023-04-07 04:00:00,2023-04-07 04:00:00,SUROESTE2,Viernes,1.64,3.7,27.1,30.9,7,54,13,714.6,0,60,4,0,13.83,12.9,112
2023-04-07 05:00:00,2023-04-07 05:00:00,SUROESTE2,Viernes,1.58,3.2,12.8,16.1,20,48,10,714.8,0,60,3.7,0,13.52,10.8,103
2023-04-07 06:00:00,2023-04-07 06:00:00,SUROESTE2,Viernes,1.64,3,10.2,13.3,22,39,8,714.8,0,64,3.7,0,13.23,9.2,100
2023-04-07 07:00:00,2023-04-07 07:00:00,SUROESTE2,Viernes,1.72,3.7,15.3,19,16,33,10,714.8,0,67,3.6,0.003,13.06,5.6,104
2023-04-07 08:00:00,2023-04-07 08:00:00,SUROESTE2,Viernes,1.67,4.5,15.7,20.2,16,35,9,714.9,0.01,70,3.5,0.04,13.26,6,102
2023-04-07 09:00:00,2023-04-07 09:00:00,SUROESTE2,Viernes,1.69,6.1,17.7,23.8,14,36,7,715,0,68,3.6,0.079,13.89,5.6,96
2023-04-07 10:00:00,2023-04-07 10:00:00,SUROESTE2,Viernes,1.69,8,17.2,25.2,16,42,13,715.1,0,64,4.1,0.158,15.16,3.7,312
2023-04-07 11:00:00,2023-04-07 11:00:00,SUROESTE2,Viernes,1.74,8.9,19.5,28.4,17,50,15,715,0,59,7.6,0.184,16.25,4.8,61
2023-04-07 12:00:00,2023-04-07 12:00:00,SUROESTE2,Viernes,1.79,11.2,19.9,31.1,18,57,19,714.8,0,62,4.6,0.315,16.19,11.2,102
2023-04-07 13:00:00,2023-04-07 13:00:00,SUROESTE2,Viernes,1.78,10.6,23.1,33.7,16,55,21,714.7,0,63,4.4,0.175,16.06,11.6,101
2023-04-07 14:00:00,2023-04-07 14:00:00,SUROESTE2,Viernes,1.76,6.5,22.5,29,13,66,21,714.6,0.08,72,3.5,0.026,14.75,12.9,99
2023-04-07 15:00:00,2023-04-07 15:00:00,SUROESTE2,Viernes,1.68,6.5,16.3,22.8,14,55,15,714.3,0.02,82,3.2,0.054,13.52,12.4,100
2023-04-07 16:00:00,2023-04-07 16:00:00,SUROESTE2,Viernes,1.78,5.2,14.8,19.9,10,31,8,714.3,0.03,83,2.9,0.022,13.25,11.4,105
2023-04-07 17:00:00,2023-04-07 17:00:00,SUROESTE2,Viernes,1.79,5,13.9,18.8,11,26,6,714.2,0.01,84,2.9,0.029,13.08,10.9,113
2023-04-07 18:00:00,2023-04-07 18:00:00,SUROESTE2,Viernes,1.74,4.6,13.8,18.4,10,22,5,714.3,0,85,2.9,0.014,13.14,7.5,114
2023-04-07 19:00:00,2023-04-07 19:00:00,SUROESTE2,Viernes,1.65,5.1,16.4,21.5,8,24,9,714.5,0,85,3,0.002,13.25,7,118
2023-04-07 20:00:00,2023-04-07 20:00:00,SUROESTE2,Viernes,1.91,4.2,17.8,22,6,29,15,714.7,0,85,3,0,13.36,5.4,96
2023-04-07 21:00:00,2023-04-07 21:00:00,SUROESTE2,Viernes,1.88,4.1,16.1,20.2,7,37,14,714.8,0,85,3,0,13.36,4.6,111
2023-04-07 22:00:00,2023-04-07 22:00:00,SUROESTE2,Viernes,2.05,4.6,19.3,23.8,4,38,14,714.9,0,85,2.9,0,13.55,4.4,113
2023-04-07 23:00:00,2023-04-07 23:00:00,SUROESTE2,Viernes,2.04,6.1,22.8,29,2,37,15,714.9,0,85,3,0,13.51,8.1,92
2023-04-14 00:00:00,2023-04-14 00:00:00,SUROESTE2,Viernes,1.45,2.8,13.9,16.7,18,44,,711.5,0,65,3.2,0,21.35,8,160
2023-04-14 01:00:00,2023-04-14 01:00:00,SUROESTE2,Viernes,1.46,2.9,14.2,17.1,14,39,9,711.4,0,69,3.4,0,20.24,7.3,172
2023-04-14 02:00:00,2023-04-14 02:00:00,SUROESTE2,Viernes,1.46,2.8,12.9,15.7,12,45,,711.4,0,72,3.3,0,19.47,5.9,180
2023-04-14 03:00:00,2023-04-14 03:00:00,SUROESTE2,Viernes,1.44,2.7,12.7,15.4,10,47,10,711.4,0,74,3.3,0,18.84,5.2,175
2023-04-14 04:00:00,2023-04-14 04:00:00,SUROESTE2,Viernes,1.43,3,11.8,14.8,9,44,10,711.3,0,76,3.3,0,18.37,3.8,226
2023-04-14 05:00:00,2023-04-14 05:00:00,SUROESTE2,Viernes,1.46,3.5,16.6,20.1,5,45,11,711.3,0,75,3.9,0,18.03,4.1,214
2023-04-14 06:00:00,2023-04-14 06:00:00,SUROESTE2,Viernes,1.5,5.2,19,24.2,2,55,18,711.4,0,75,6.6,0,17.63,4.1,186
2023-04-14 07:00:00,2023-04-14 07:00:00,SUROESTE2,Viernes,1.66,21.1,20.1,41.2,2,69,16,711.4,0,76,5.6,0.016,17.26,3.1,245
2023-04-14 08:00:00,2023-04-14 08:00:00,SUROESTE2,Viernes,1.72,18.8,18.7,37.5,6,68,19,711.5,0,68,4.4,0.112,19.34,4.1,272
2023-04-14 09:00:00,2023-04-14 09:00:00,SUROESTE2,Viernes,1.82,19.1,22,41.1,13,68,20,711.6,0,46,9.5,0.342,24.26,4.8,271
2023-04-14 10:00:00,2023-04-14 10:00:00,SUROESTE2,Viernes,1.91,19.1,29.9,48.9,18,90,29,711.6,0,38,9.4,0.55,27.28,8.2,105
2023-04-14 11:00:00,2023-04-14 11:00:00,SUROESTE2,Viernes,1.72,13.4,26.9,40.3,23,98,29,711.6,0,27,6.3,0.531,29.75,11.1,103
2023-04-14 12:00:00,2023-04-14 12:00:00,SUROESTE2,Viernes,2.24,19.8,57.4,77.2,24,96,31,711.4,0,28,7.9,0.417,30.25,12.9,105
2023-04-14 13:00:00,2023-04-14 13:00:00,SUROESTE2,Viernes,2.2,14.8,51.2,66.1,42,140,39,711.3,0,29,8.2,0.648,30.93,13.9,103
2023-04-14 14:00:00,2023-04-14 14:00:00,SUROESTE2,Viernes,2.01,5.1,36.8,41.9,72,169,42,711.1,0,27,4.9,0.327,31.17,13.1,93
2023-04-14 15:00:00,2023-04-14 15:00:00,SUROESTE2,Viernes,1.78,4.2,30.3,34.5,51,135,29,710.9,0,23,3.9,0.097,31.09,11.3,88
2023-04-14 16:00:00,2023-04-14 16:00:00,SUROESTE2,Viernes,1.66,7.1,28.8,36,26,95,11,710.8,0,24,3.5,0.105,30.67,8.4,66
2023-04-14 17:00:00,2023-04-14 17:00:00,SUROESTE2,Viernes,1.73,8.4,31.3,39.7,21,74,13,710.8,0,22,4.4,0.114,30.91,7.3,148
2023-04-14 18:00:00,2023-04-14 18:00:00,SUROESTE2,Viernes,1.73,4.7,29.8,34.5,31,89,16,711.1,0,40,5.1,0.067,28.24,14.6,102
2023-04-14 19:00:00,2023-04-14 19:00:00,SUROESTE2,Viernes,1.77,4.6,28.5,33.1,22,102,13,711.4,0,43,4.3,0.007,27.31,8.3,109
2023-04-14 20:00:00,2023-04-14 20:00:00,SUROESTE2,Viernes,1.65,4.7,21.5,26.2,24,70,11,711.5,0,34,3.5,0,27.73,10.4,127
2023-04-14 21:00:00,2023-04-14 21:00:00,SUROESTE2,Viernes,1.41,3.7,13.9,17.6,28,51,8,711.6,0,24,3.1,0,28.59,13.5,115
2023-04-14 22:00:00,2023-04-14 22:00:00,SUROESTE2,Viernes,1.76,6.3,28,34.4,11,37,8,711.8,0,29,3.1,0,26.85,6.1,152
2023-04-14 23:00:00,2023-04-14 23:00:00,SUROESTE2,Viernes,1.65,4.5,21.7,26.2,15,59,9,711.9,0,28,11.3,0,26.29,6.4,243
2023-04-21 00:00:00,2023-04-21 00:00:00,SUROESTE2,Viernes,1.34,2,9.4,11.5,21,45,24,713.1,0,60,3,0,25.09,6.2,203
2023-04-21 01:00:00,2023-04-21 01:00:00,SUROESTE2,Viernes,1.38,2,16.4,18.4,11,49,32,713.1,0,68,3.2,0,24.63,8.9,133
2023-04-21 02:00:00,2023-04-21 02:00:00,SUROESTE2,Viernes,1.39,2.3,20.2,22.4,5,66,26,713.1,0,74,3.4,0,24.1,11.2,132
2023-04-21 03:00:00,2023-04-21 03:00:00,SUROESTE2,Viernes,1.39,2,15.4,17.3,9,82,28,712.9,0,75,3.1,0,23.63,8.9,120
2023-04-21 04:00:00,2023-04-21 04:00:00,SUROESTE2,Viernes,1.37,2,16.6,18.6,6,78,28,712.9,0,78,3.1,0,23.19,5.4,139
2023-04-21 05:00:00,2023-04-21 05:00:00,SUROESTE2,Viernes,1.36,2.2,13.6,15.8,7,95,29,712.9,0,78,3.2,0,22.88,4.2,181
2023-04-21 06:00:00,2023-04-21 06:00:00,SUROESTE2,Viernes,1.36,2.3,12.1,14.4,9,72,27,713.1,0,75,3.1,0,22.5,4.7,245
2023-04-21 07:00:00,2023-04-21 07:00:00,SUROESTE2,Viernes,1.52,12.7,18.8,31.5,7,64,27,713.2,0,70,3.3,0.014,22.6,5.8,248
2023-04-21 08:00:00,2023-04-21 08:00:00,SUROESTE2,Viernes,1.7,25.2,24.7,49.9,7,90,29,713.6,0,64,3.4,0.152,24.59,3.5,269
2023-04-21 09:00:00,2023-04-21 09:00:00,SUROESTE2,Viernes,1.66,17.1,25.2,42.2,15,132,45,713.7,0,55,5.2,0.34,27.05,5,280
2023-04-21 10:00:00,2023-04-21 10:00:00,SUROESTE2,Viernes,1.48,6.7,18.6,25.4,35,166,36,713.7,0,42,5,0.519,30.23,4.7,310
2023-04-21 11:00:00,2023-04-21 11:00:00,SUROESTE2,Viernes,1.51,5.3,18.8,24.1,45,115,45,713.7,0,38,4.9,0.651,32.23,6.7,54
2023-04-21 12:00:00,2023-04-21 12:00:00,SUROESTE2,Viernes,1.51,3.6,14.6,18.2,56,109,47,713.6,0,38,4.4,0.733,32.49,11.2,116
2023-04-21 13:00:00,2023-04-21 13:00:00,SUROESTE2,Viernes,1.34,3.6,9.8,13.4,52,82,29,713.5,0,29,3.8,0.552,32.93,10.7,99
2023-04-21 14:00:00,2023-04-21 14:00:00,SUROESTE2,Viernes,1.3,3.4,8.3,11.7,51,66,27,713.2,0,25,3.6,0.805,34.39,11.5,80
2023-04-21 15:00:00,2023-04-21 15:00:00,SUROESTE2,Viernes,1.28,4,8.8,12.8,44,56,22,713,0,23,3.7,0.717,34.6,15.3,82
2023-04-21 16:00:00,2023-04-21 16:00:00,SUROESTE2,Viernes,1.27,4.8,10,14.8,35,81,19,713,0,32,3.9,0.372,31.9,21.7,81
2023-04-21 17:00:00,2023-04-21 17:00:00,SUROESTE2,Viernes,1.25,3.1,6.5,9.6,37,121,5,713,0,36,4,0.277,31.38,15.8,114
2023-04-21 18:00:00,2023-04-21 18:00:00,SUROESTE2,Viernes,1.23,2.9,6.7,9.7,36,66,12,713.1,0,34,3.7,0.158,30.97,12.5,107
2023-04-21 19:00:00,2023-04-21 19:00:00,SUROESTE2,Viernes,1.27,2.9,8.5,11.4,33,49,11,713.2,0,35,3.4,0.04,29.8,11.6,94
2023-04-21 20:00:00,2023-04-21 20:00:00,SUROESTE2,Viernes,1.28,2.7,10.4,13.1,29,52,7,713.3,0,37,3.1,0,28.63,12,91
2023-04-21 21:00:00,2023-04-21 21:00:00,SUROESTE2,Viernes,1.43,3.3,17.5,20.9,19,52,11,713.4,0,45,3.1,0,26.94,15.1,88
2023-04-21 22:00:00,2023-04-21 22:00:00,SUROESTE2,Viernes,1.28,2.9,8.2,11.1,28,68,12,713.7,0,56,3.1,0,24.27,19.9,74
2023-04-21 23:00:00,2023-04-21 23:00:00,SUROESTE2,Viernes,1.25,2.5,6.7,9.3,30,67,7,713.7,0,59,3.1,0,23.63,17.2,83
2023-04-28 00:00:00,2023-04-28 00:00:00,SUROESTE2,Viernes,0.32,2.1,5.1,7.3,27,23,7,712.7,0,69,2.6,0,22.7,13.6,91
2023-04-28 01:00:00,2023-04-28 01:00:00,SUROESTE2,Viernes,0.29,2.1,4,6.1,28,31,6,712.6,0,70,2.6,0,22.21,10.3,109
2023-04-28 02:00:00,2023-04-28 02:00:00,SUROESTE2,Viernes,0.3,2.2,4.7,7,26,31,4,712.5,0,69,2.7,0,21.97,7.1,137
2023-04-28 03:00:00,2023-04-28 03:00:00,SUROESTE2,Viernes,0.3,2.1,5,7.2,21,35,7,712.5,0,71,2.9,0,21.11,5.6,188
2023-04-28 04:00:00,2023-04-28 04:00:00,SUROESTE2,Viernes,0.4,2.2,8.2,10.5,17,32,4,712.4,0,73,3.2,0,20.71,5.5,188
2023-04-28 05:00:00,2023-04-28 05:00:00,SUROESTE2,Viernes,0.34,2.2,6.7,8.9,16,38,9,712.2,0,74,3.3,0,20.06,2.8,214
2023-04-28 06:00:00,2023-04-28 06:00:00,SUROESTE2,Viernes,0.33,2.4,6.9,9.4,16,21,11,712.2,0,73,3.4,0,19.86,4.6,229
2023-04-28 07:00:00,2023-04-28 07:00:00,SUROESTE2,Viernes,0.42,5.5,12,17.5,11,38,10,712.4,0,72,3.6,0.033,19.76,4.3,229
2023-04-28 08:00:00,2023-04-28 08:00:00,SUROESTE2,Viernes,0.46,8,12.3,20.4,16,38,12,712.5,0,61,3.5,0.186,22.14,6.2,282
2023-04-28 09:00:00,2023-04-28 09:00:00,SUROESTE2,Viernes,0.41,6.3,10.3,16.6,25,50,15,712.5,0,51,3.3,0.379,25.42,4.5,259
2023-04-28 10:00:00,2023-04-28 10:00:00,SUROESTE2,Viernes,0.76,11.5,22.7,34.2,23,67,24,712.5,0,51,3.5,0.552,26.63,8.6,110
2023-04-28 11:00:00,2023-04-28 11:00:00,SUROESTE2,Viernes,1.02,8.5,23.3,31.9,34,80,30,712.3,0,49,3.8,0.689,27.5,11.2,110
2023-04-28 12:00:00,2023-04-28 12:00:00,SUROESTE2,Viernes,0.91,6.9,25.8,32.7,48,84,29,712.2,0,45,4.3,0.777,28.91,11.8,98
2023-04-28 13:00:00,2023-04-28 13:00:00,SUROESTE2,Viernes,0.9,7,30.3,37.4,57,98,34,711.9,0,42,5.4,0.748,30.02,14.4,97
2023-04-28 14:00:00,2023-04-28 14:00:00,SUROESTE2,Viernes,0.73,4.5,25.1,29.6,72,110,34,711.6,0,40,6.5,0.53,30.57,16,96
2023-04-28 15:00:00,2023-04-28 15:00:00,SUROESTE2,Viernes,0.83,2.8,25,27.8,75,102,31,711.6,0,51,5.2,0.04,28.71,10.8,106
2023-04-28 16:00:00,2023-04-28 16:00:00,SUROESTE2,Viernes,0.87,3.5,25,28.5,47,103,25,711.3,0.01,53,4.3,0.071,28.13,6.5,119
2023-04-28 17:00:00,2023-04-28 17:00:00,SUROESTE2,Viernes,0.71,5.7,22.2,28,45,89,12,710.9,0,45,4.1,0.265,29.55,5.9,1
2023-04-28 18:00:00,2023-04-28 18:00:00,SUROESTE2,Viernes,0.55,3.6,16.7,20.3,55,70,26,710.8,0,36,4.3,0.213,31.51,9,112
2023-04-28 19:00:00,2023-04-28 19:00:00,SUROESTE2,Viernes,0.48,3.3,12.8,16.1,36,64,16,711,0,50,3.4,0.056,29.45,13.3,94
2023-04-28 20:00:00,2023-04-28 20:00:00,SUROESTE2,Viernes,0.43,2.8,9.3,12.1,30,52,16,711.5,0,55,3.1,0,27.78,11.4,99
2023-04-28 21:00:00,2023-04-28 21:00:00,SUROESTE2,Viernes,0.57,3.4,15.9,19.3,20,49,12,712,0,58,2.9,0,26.87,6.8,118
2023-04-28 22:00:00,2023-04-28 22:00:00,SUROESTE2,Viernes,0.57,3.9,14.7,18.6,18,50,8,711.9,0,61,3,0,25.62,5.3,232
2023-04-28 23:00:00,2023-04-28 23:00:00,SUROESTE2,Viernes,0.55,4.2,15.8,19.9,21,53,14,712.4,0,57,3.3,0,26.08,17.5,71
2023-05-05 00:00:00,2023-05-05 00:00:00,SUROESTE2,Viernes,0.73,3.2,22.4,25.6,5,67,32,713.6,0,74,3,0,24.31,7.6,163
2023-05-05 01:00:00,2023-05-05 01:00:00,SUROESTE2,Viernes,0.72,2.7,19.6,22.3,4,81,36,713.5,0,76,2.7,0,23.73,7.9,163
2023-05-05 02:00:00,2023-05-05 02:00:00,SUROESTE2,Viernes,0.61,2.7,14.5,17.1,8,72,34,713.4,0,76,2.9,0,23.5,5.5,234
2023-05-05 03:00:00,2023-05-05 03:00:00,SUROESTE2,Viernes,0.5,2.2,9.1,11.4,11,65,25,713.1,0,77,3,0,23.18,6.8,189
2023-05-05 04:00:00,2023-05-05 04:00:00,SUROESTE2,Viernes,0.49,2,10.9,12.9,9,77,29,713.1,0,79,3,0,22.67,6.8,189
2023-05-05 05:00:00,2023-05-05 05:00:00,SUROESTE2,Viernes,0.48,2.2,9.1,11.3,9,72,31,713.2,0,80,,0,22.13,6.5,240
2023-05-05 06:00:00,2023-05-05 06:00:00,SUROESTE2,Viernes,0.54,3.2,14.5,17.7,5,75,33,713.4,0,79,3.2,0,22.19,6.4,316
2023-05-05 07:00:00,2023-05-05 07:00:00,SUROESTE2,Viernes,0.54,7.7,12.8,20.5,8,74,33,713.5,0,74,3.9,0.022,22.27,6,309
2023-05-05 08:00:00,2023-05-05 08:00:00,SUROESTE2,Viernes,0.6,9.1,14.5,23.7,11,74,27,713.7,0,63,5.3,0.082,23.83,11.4,354
2023-05-05 09:00:00,2023-05-05 09:00:00,SUROESTE2,Viernes,0.49,6.8,9.3,16.1,20,67,22,713.7,0,51,4.8,0.38,26.29,8.8,323
2023-05-05 10:00:00,2023-05-05 10:00:00,SUROESTE2,Viernes,0.47,5,9.2,14.2,29,60,23,713.6,0,41,4.1,0.558,30.17,4.8,204
2023-05-05 11:00:00,2023-05-05 11:00:00,SUROESTE2,Viernes,0.65,6.9,18.5,25.4,35,68,43,713.4,0,38,4.4,0.665,31.38,9.3,152
2023-05-05 12:00:00,2023-05-05 12:00:00,SUROESTE2,Viernes,0.82,6.9,25.8,32.8,46,78,34,713.1,0,39,4.4,0.8,31.51,13.5,140
2023-05-05 13:00:00,2023-05-05 13:00:00,SUROESTE2,Viernes,0.75,3.9,21.5,25.4,63,87,40,713.1,0,40,5,0.392,31.53,15.5,152
2023-05-05 14:00:00,2023-05-05 14:00:00,SUROESTE2,Viernes,0.7,3,16.6,19.6,59,98,34,713.1,0.01,47,3.7,0.268,30.52,13,141
2023-05-05 15:00:00,2023-05-05 15:00:00,SUROESTE2,Viernes,0.64,3.3,13.3,16.5,48,91,25,712.8,0,47,3.3,0.364,31.17,13.1,134
2023-05-05 16:00:00,2023-05-05 16:00:00,SUROESTE2,Viernes,0.41,4.2,10.7,14.9,44,73,25,712.3,0,26,3.3,0.577,34.1,13.1,124
2023-05-05 17:00:00,2023-05-05 17:00:00,SUROESTE2,Viernes,0.41,3.9,11.2,15.2,38,54,,712.2,0,28,3,0.249,33.48,13.6,126
2023-05-05 18:00:00,2023-05-05 18:00:00,SUROESTE2,Viernes,0.48,4.6,15.6,20.3,30,47,9,712.1,0,29,2.9,0.158,32.92,9.9,139
2023-05-05 19:00:00,2023-05-05 19:00:00,SUROESTE2,Viernes,0.51,3.8,17.9,21.7,28,48,14,712.3,0,26,2.8,0.074,32.63,10.4,149
2023-05-05 20:00:00,2023-05-05 20:00:00,SUROESTE2,Viernes,0.47,3,12.8,15.8,28,46,11,712.6,0,40,2.8,0,30.12,13.3,136
